sdg,abstract,id,Aurora SDG 1,Aurora SDG 2,Aurora SDG 3,Aurora SDG 4,Aurora SDG 5,Aurora SDG 6,Aurora SDG 7,Aurora SDG 8,Aurora SDG 9,Aurora SDG 10,Aurora SDG 11,Aurora SDG 12,Aurora SDG 13,Aurora SDG 14,Aurora SDG 15,Aurora SDG 16,Aurora SDG 17,sdg_desc_short,sdg_desc_long
16,"‘Civilizing’ the pastoral frontier: land grabbing, dispossession and coercive agrarian development in Ethiopia
This paper analyzes frontier dynamics of land dispossessions in Ethiopia’s pastoral lowland regions. Through a case study of two sedentarization schemes in South Omo Valley, we illustrate how politics of coercive sedentarization are legitimated in the ‘civilizing’ impetus of ‘improvement schemes’ for ‘backward’ pastoralists. We study sedentarization schemes that are implemented to evict pastoralist communities from grazing land to be appropriated by corporate investors. It is argued that frontier imaginations of pastoral lowlands legitimate coercive practices of ‘emptying’ the lowlands for investments. ‘Improvement schemes’ enroll private investors and enterprises affiliated with Ethiopia’s ruling party in the politics of ‘thickening’ state presence in the pastoral frontier. Agricultural extension packages serve to expand state control over sedentarized pastoralists and make lowland resources more extractable, for investors and for the ruling regime.",oai:www.zora.uzh.ch:157411,0.8307743072509766,0.9796866178512572,0.0192098524421453,0.0017444860422983,0.0169612746685743,0.0024335829075425,0.0022401220630854,0.0620982497930526,0.6923078298568726,0.8653931617736816,0.199671596288681,0.4330526888370514,0.0036135332193225,0.0028394337277859,0.8687190413475037,0.7339902520179749,0.669291615486145,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Making concessions: extractive enclaves, entangled capitalism and regulative pluralism at the gold mining frontier in Burkina Faso
This paper studies the regulation of concessions in the global gold mining rush. The liberalization of the gold mining sector has given way to complex forms of regulation where non-state and illegal mining entrepreneurs compete in governing mining extraction. Taking the case of gold mining in Burkina Faso, this paper analyses the conditions and dynamics under which such complex regulation takes place. We draw on extensive ethnographic fieldwork conducted in Northern Burkina Faso, in particular the Burkinabè mining sector. We argue that enclave economies in the gold mining sector are co-produced by state and market regulation through a ‘‘plurification” of regulatory authority. This ‘‘plurification” is the effect of competition among different frontier entrepreneurs, who seek to broker regulatory authority in mining concession sites. We show that concession sites are not discrete extractive enclaves, but are better understood as indiscrete sites that are entangled in local politics and social relations. Rather than thinning social relations, as is often claimed, we observe that enclave economies thicken politics around concessionary regimes, where governmental bodies re-emerge as an arbitrating regulatory force. These findings problematize policy prescriptions to formalize the gold mining sector and draw attention to the role of the state in re/producing frontier entrepreneurs with unequal political rights to claiming concessions.",oai:www.zora.uzh.ch:157430,0.003797497600317,0.0152598386630415,0.0186371635645627,0.0017785726813599,0.0024744044058024,0.0120832407847046,0.0023152902722358,0.9461357593536376,0.7624149918556213,0.389733076095581,0.0978938862681388,0.3854610919952392,0.0040754447691142,0.0059302314184606,0.0515986904501915,0.8428844213485718,0.7125703692436218,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Beyond citizenship and residence? Exploring the extension of voting rights in the age of globalization
The introductory article to the special issue discusses how the extension of voting rights beyond citizenship (that is, to non-national immigrants) and residence (that is, to expatriates) can be interpreted in the light of democratization processes in both Western countries and in developing regions. It does so by inserting the globalization-specific extension of voting rights to immigrants and expatriates within the long-term series of historical waves of democratization. Does the current extension enhance democracy by granting de facto disenfranchised immigrants and emigrants political rights or does it jeopardize the very functioning of democracy by undermining its legitimacy through the removal of territorial and national boundaries? The article offers a synthesis of the findings of the volume's contributions in a broad comparative perspective covering both alien and external voting rights in Europe, sub-Saharan Africa, and Latin America. It shows that reforms toward more expansive electorates vary considerably and that their effects on the inclusion of migrants largely depend on the specific regulations and the socio-political context in which they operate.",oai:www.zora.uzh.ch:114929,0.0035696374252438,0.1006588488817215,0.0166059918701648,0.0226501505821943,0.0529643483459949,0.0018765374552458,0.0021746472921222,0.4838998317718506,0.3817861080169678,0.9950073957443236,0.0504235886037349,0.0038955421186983,0.0035380644258111,0.0168722756206989,0.0065970513969659,0.9962932467460632,0.860104501247406,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Designing Popular Vote Processes to Enhance Democratic Systems
The main aim of this final essay is to draw on the insights gathered in the Debate “Do Referendums Enhance or Threaten Democracy” to inform future normative and empirical discussions about the design of popular vote processes. We first offer some clarifications regarding three of the concerns raised by respondents about our introductory essay. We then propose a systematic classification of the lines of variation along which the design of popular vote processes usually varies. More precisely, we highlight nine lines of variation: trigger, origin of the text, legal basis, scope, trigger requirements, time, ballot, information, and decision rule. We conclude by emphasizing the relevance and necessity of debating the formal institutional design of popular vote processes.",oai:www.zora.uzh.ch:156790,0.0037795191165059,0.0078898193314671,0.0153940869495272,0.1035905852913856,0.0298139415681362,0.0018529165536165,0.003613063134253,0.0528020486235618,0.0414309874176979,0.2728147804737091,0.0791478082537651,0.0090763224288821,0.3745278120040893,0.002723217010498,0.0515263229608535,0.9942793846130372,0.1751502454280853,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Values, attitudes toward interpersonal violence, and interpersonal violent behavior
The relevance of human values for the study of the motivational sources of interpersonal violent behavior was investigated in various fields of the social sciences. However, several past studies mixed up values with other dimensions like attitudes, norms, or beliefs, and only a few systematically assessed the effect of values on violent behavior relying on a value theory. Furthermore, in other studies, violence was often analyzed as a composite index of different forms of delinquent behavior rather than as violence per se. In the current study we address these gaps in the literature by building upon Schwartz’ theory of basic human values. We use it to explain attitudes toward interpersonal violence and interpersonal violent behavior. We analyze data of young people (n = 1,810) drawn from a German study in Duisburg, Germany, which assessed various types of self-reported violent behavior as well as values and attitudes toward violence. We test structural equation models in which we explain interpersonal violent behavior with basic human values, and where attitudes toward interpersonal violent behavior mediate this relation. Results show that self-transcendence and conservation values are associated negatively and power and stimulation values positively with interpersonal violent behavior. In addition, attitudes operate as a partial mediator for the former and as a full mediator for the latter in the relation between values and violent behavior. Despite a dominant association between attitudes and behavior, values themselves can significantly contribute to the explanation of violent behavior.",oai:www.zora.uzh.ch:158678,0.0038344722706824,0.0535407103598117,0.0190709233283996,0.0331684723496437,0.9926015734672546,0.0021391473710536,0.0022708617616444,0.0840049907565116,0.009077064692974,0.265802800655365,0.7467299699783325,0.0044777207076549,0.0038069204892963,0.0043670632876455,0.8634198307991028,0.9719589948654176,0.0240715350955724,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Developmental predictors of violent extremist attitudes: A test of general strain theory among a sample of Swiss youth
Objectives: This study examines the influence of collective strain on support
for violent extremism among an ethnically diverse sample of Swiss adolescents.
This study explores two claims derived from general strain theory:
(1) Exposure to collective strain is associated with higher support for violent
extremism and (2) the effect of collective strain is conditional on
perceptions of moral and legal constraints. Methods: This study uses data
from two waves of the Zurich Project on the Social Development of Children
and Youth. We use ordinary least squares procedures to regress
violent extremist attitudes at age 17 on strain, moral and legal constraints,
and control variables measured at ages 15 to 17. Conditional effects were
examined using an interaction term for collective strain and moral neutralization
and legal cynicism, respectively. Results: The results show that collective
strain does not have a direct effect on violent extremist attitudes
once other variables are controlled. However, the degree to which individuals
neutralize moral and legal constraints amplifies the impact of collective
strain on violent extremist attitudes. Conclusions: This study shows that
those who already espouse justifications for violence and rule breaking are
more vulnerable to extremist violent pathways, particularly when exposed
to collective social strife, conflict, and repression.
once other variables are controlled. However, the degree to which individuals
neutralize moral and legal constraints amplifies the impact of collective
strain on violent extremist attitudes. Conclusions: This study shows that
those who already espouse justifications for violence and rule breaking are
more vulnerable to extremist violent pathways, particularly when exposed
to collective social strife, conflict, and repression.",oai:www.zora.uzh.ch:166458,0.0036276958417147,0.0397685468196868,0.3647600710391998,0.0224738456308841,0.7269420027732849,0.0024587030056864,0.0022884651552885,0.6800883412361145,0.0093348370864987,0.2662418782711029,0.0249471422284841,0.00510028982535,0.0041048759594559,0.0026298759039491,0.0082812691107392,0.9921935796737672,0.0348303727805614,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Political Communication in a High-Choice Media Environment: A Challenge for Democracy?
During the last decennia media environments and political communication systems have changed fundamentally. These changes have major ramifications for the political information environments and the extent to which they aid people in becoming informed citizens. Against this background, the purpose of this article is to review research on key changes and trends in political information environments and assess their democratic implications. We will focus on advanced postindustrial democracies and six concerns that are all closely linked to the dissemination and acquisition of political knowledge: (1) declining supply of political information, (2) declining quality of news, (3) increasing media concentration and declining diversity of news, (4) increasing fragmentation and polarization, (5) increasing relativism and (6) increasing inequality in political knowledge.",oai:www.zora.uzh.ch:149430,0.3818795382976532,0.0090279802680015,0.0155864935368299,0.5242983102798462,0.0031195692718029,0.0019169251900166,0.0021594923455268,0.8765113353729248,0.1461883038282394,0.9873713254928588,0.1238967701792717,0.0042056748643517,0.0036046544555574,0.002490299521014,0.688180685043335,0.9681318402290344,0.0950255766510963,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"At war with the unknown: Hollywood, Homeland Security, and the cultural imaginary of terrorism after 9/11
Following the terrorist attacks of September 11, 2001, the Bush administration established a security discourse based on the paradigm of ""uncertain threats,"" characterizing the ""war on terror"" as a war against the ""unknown."" From the point of view of this new security discourse, counterterrorism should not confine itself to the accumulation of data concerning the goals, strategies, and means of terrorist networks. It also depends on ingenuity on the part of security analysts in the imagination of possible present and future events. Besides analyzing facts, counterterrorism has to work speculatively through possibilities, to think in the subjunctive. Consequently, members of the Hollywood entertainment industry were invited by the Pentagon in October 2001 ""to brainstorm about possible terrorist targets and schemes in America and to offer solutions to those threats."" The present article argues that the consideration of fiction as potential fact is symptomatic of the discursive response to terror, which oscillates between the real (actual incidents of political violence) and the imaginary (anticipated further attacks), both drawing on and contributing to what I propose to conceptualize as the cultural imaginary of terrorism. Although this dynamic became particularly salient after 9/11, it has a much longer history, going back to the first emergence of sub-state violence against public targets at the close of the nineteenth century, when several literary writers devised spectacular scenarios of attacks from the air or with biological weapons. What distinguishes these late-Victorian fictions from post-9/11 counterterrorist discourse, however, is that the latter has made the imaginary an integral feature of homeland defense and thus a basis for political practice.",oai:www.zora.uzh.ch:167623,0.0039540943689644,0.0879440233111381,0.1066394820809364,0.1198855713009834,0.2878027558326721,0.0036769940052181,0.0020761408377438,0.0808326974511146,0.7789340019226074,0.1505496948957443,0.301553338766098,0.0087141469120979,0.7003176808357239,0.0063381497748196,0.0163075178861618,0.996193528175354,0.1124257892370224,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Nothing to hide, nothing to lose? Incentives and disincentives to sharing information with institutions online
What incentives and disincentives do Internet users weigh as they consider providing information to institutional actors such as government agencies and corporations online? Focus group participants list several benefits to sharing information including convenience, access to information, personalization, financial incentives, and more accurate health information, but also recognize that not all sharing may be in their interest. Disincentives to sharing include skepticism, distrust, and fears of discrimination. Decisions about sharing are related to the information type, the context in which information is revealed, and the institution to which they are – or think they are – providing information. Significantly, many participants were mistrustful of both governmental and corporate actors. Participants displayed awareness of privacy risks, but frequently mischaracterized the extent to which information could be aggregated and mined. They displayed resignation towards privacy violations, suggesting that they perceived little control over their ability to protect their privacy, which may influence their privacy behaviors. This calls into question the privacy calculus, as individuals misunderstand the risks of their information provision and do not believe opting out of information-sharing is possible.",oai:www.zora.uzh.ch:168027,0.0037366126198321,0.0615730807185173,0.6646618843078613,0.0789906084537506,0.0278596393764019,0.0020282054319977,0.0025656656362116,0.4188679456710815,0.546501636505127,0.9849629998207092,0.0282285790890455,0.0045054168440401,0.0060752443969249,0.0058414284139871,0.0072310385294258,0.9951221346855164,0.150935485959053,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Sex differences in intrusive memories following trauma
BACKGROUND: A key mechanism thought to underlie Posttraumatic Stress Disorder (PTSD) is enhanced emotional memory consolidation. Recent evidence in healthy controls revealed that women have greater negative memory consolidation following stress relative to men. This study examined emotional memory consolidation in women and men with PTSD, and in trauma-exposed and non-trauma controls to test the hypothesis that emotionally negative memory consolidation would be greater in women with PTSD.

METHOD: One hundred and forty-seven men and women (47 with PTSD, 49 trauma-exposed controls, and 51 non-trauma controls) completed an emotional memory task where they looked at negative, neutral and positive images from the International Affective Picture System (IAPS). Delayed recall and an intrusive memory diary were completed two days later.

RESULTS: Women displayed greater recall, and reported more negative intrusive memories than men. A gender x group interaction effect showed that both women with PTSD and trauma-exposed women reported more intrusive memories than women without trauma exposure or men.

CONCLUSION: This study provided preliminary evidence of sex differences in intrusive memories in those with PTSD as well as those with a history of trauma exposure. Future research should include measures of sex hormones to further examine sex differences on memory consolidation in the context of trauma exposure and PTSD.",oai:www.zora.uzh.ch:168830,0.0038563474081456,0.0137018440291285,0.9836205244064332,0.049061145633459,0.994838535785675,0.0018278829520568,0.0021782231051474,0.0391180776059627,0.0088724410161376,0.0944819226861,0.0218058489263057,0.0066681699827313,0.0048204874619841,0.0022970987483859,0.0080021079629659,0.5477762818336487,0.0464196875691413,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Mental Defeat and Cumulative Trauma Experiences Predict Trauma-Related Psychopathology: Evidence From a Postconflict Population in Northern Uganda
The peritraumatic cognitive process of mental defeat, the complete loss of inner resistance, has been identified as a key predictor of PTSD. Yet, most evidence on cognitive risk factors stems from industrialized countries where survivors typically report few traumata. Research from postconflict settings indicates that individual differences decrease with accumulating traumatic experiences, as almost everybody develops PTSD at extreme levels of trauma load. Would this leave less room for the impact of cognitive processes? In a sample of 227 Ugandan rebel war survivors, we investigated whether mental defeat influences trauma-related psychopathology in regression models accounting for cumulative trauma exposure. We found strong main effects of mental defeat on lifetime PTSD risk, current PTSD severity and dissociative symptoms, but no mental defeat × trauma load interaction effects. Our results indicate that peritraumatic mental defeat is central to understand individual differences in psychological reactions after single traumatic events as well as multiple traumatization.",oai:www.zora.uzh.ch:149185,0.0037916719447821,0.0089791510254144,0.6829915046691895,0.0754000321030616,0.9425317645072936,0.0020168386399745,0.0021502992603927,0.1170869469642639,0.8192647099494934,0.2273143082857132,0.4101060926914215,0.0063400543294847,0.0048367376439273,0.0035816158633679,0.0071785771287977,0.8901110887527466,0.0887390077114105,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Predictors of remission from PTSD symptoms after sexual and non-sexual trauma in the community: A mediated survival-analytic approach
Epidemiological data on the chronicity of posttraumatic stress disorder (PTSD) symptoms in relation to trauma type and underlying pathways are rare. The current study explored how PTSD symptoms change over time across different trauma types and examined mediators of their persistence. A trauma-exposed community sample, whereof approximately one quarter met diagnostic criteria for PTSD, provided retrospective data on the duration of PTSD symptoms. Those who remitted and those who had not at the time of assessment were compared regarding worst trauma, symptom severity, comorbidity, demographic and treatment-seeking variables. Time to remission was estimated using Cox proportional hazard models including candidate predictors of remission. A mediated survival analysis was used to explore indirect pathways that explain trauma-specific differences in remission times. Both the full sample and PTSD subgroup were analyzed separately. Overall, lower socio-economic status, lifetime and childhood sexual trauma, symptom severity, comorbid depression and past treatment were associated with non- and longer remissions. PTSD avoidance symptoms and comorbid depression were found to mediate longer remission times after lifetime or childhood sexual trauma. Our findings provide insight into the mechanisms and complicating factors of remission from PTSD symptoms after trauma, which might have important implications for therapeutic interventions.",oai:www.zora.uzh.ch:149163,0.1779613941907882,0.0136267822235822,0.9954355359077454,0.0216424465179443,0.9905235171318054,0.0020657866261899,0.0021930136717855,0.060287270694971,0.0544060841202735,0.0851014554500579,0.0265210792422294,0.0061725215055048,0.0049297069199383,0.0046868026256561,0.0068297130055725,0.6253551840782166,0.0178268924355506,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Patterns of Adverse Childhood Experiences in Juveniles Who Sexually Offended
Juveniles who sexually offended (JSOs) are differentially burdened with adverse childhood experiences (ACEs). The present study used Latent Class Analysis (LCA) to derive subtypes of JSOs according to their patterns of 10 different ACEs. An extensive file analysis of 322 male JSOs ( M = 14.14, SD = 1.94) revealed five subtypes with (a) multiple (9.0%), (b) mainly family related (17.1%), (c) mainly peer related (21.7%), (d) mainly neglectful (18.6%), and (e) little/no (33.5%) ACEs. Differences among ACE subtypes with regard to several offense and victim characteristics (e.g., the use of penetration or violence, the choice of a child, a male, a stranger, or multiple victims) were examined. Whereas no differences were found for the use of physical violence or the choice of male, stranger, or multiple victims, binary logistic regressions revealed associations of the multiple-ACE subtype with the choice of a child victim, the family-ACE subtype with the use of penetration as well as further nonsexual delinquency, the peer-ACE subtype with the use of penetration and the choice of a child victim, and the neglect-subtype with the choice of a child victim. Additional analyses including single ACE categories instead of LCA-derived subtypes supported these results. Findings highlight the need for a comprehensive consideration of ACEs in research and clinical work to understand developmental pathways to juvenile sexual offending.",oai:www.zora.uzh.ch:143858,0.0039908564649522,0.0809442102909088,0.7354220151901245,0.0097699901089072,0.9950214624404908,0.00214504590258,0.0021088265348225,0.597658634185791,0.011125705204904,0.5208780169487,0.0107343923300504,0.0057046087458729,0.0048212264664471,0.0055286954157054,0.0086312871426343,0.9964795708656312,0.017631946131587,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Depressivität und Wert­orientierungen im Verlauf von militärischen Auslands­einsätzen
Zusammenfassung : Depressivität und andere psychische Erkrankungen sind eine häufige Begleiterscheinung militärischer Auslandseinsätze. Ein neueres Forschungsfeld befasst sich mit persönlichen Wert­orientierungen und moralischen Verletzungen und deren Rolle bei der Entstehung psychischer Einsatzfolgen.
In der vorliegenden Studie wurden Bundeswehrsoldaten vor und unmittelbar nach einem Auslandseinsatz in Afghanistan im Hinblick auf Wertorientierungen, moralische Verletzungen, posttraumatische Symptomatik sowie Depressivität psychometrisch getestet und mit einer Kontrollgruppe ohne Auslandseinsatz verglichen.
In der Einsatzgruppe veränderte sich das umfassende Wertebewusstsein (Wert­e­index) signifikant weniger als in der Kontroll­gruppe. Dieser Werteindex sowie auch die Werte Konformität und Tradition waren signifikant mit der Entwicklung von Depressivität in der Einsatzgruppe ­assoziiert.
Wertorientierungen sollten zukünftig in der Einsatzvorbereitung von Soldaten, aber auch in der Therapie einsatzbezogener psychischer Erkrankungen vermehrt berücksichtigt werden. = Abstract : Depression and Value ­Orientation in the Course of Military ­Operations Abroad
Depression and other psychic disorders are a common side effect of military missions abroad. A relatively new field of research investigates personal value orientations and moral injuries and inquires into the role they play in the onset of psycholo­gical problems following involvement in military operations.
In the present study, German Bundeswehr soldiers were tested psychometrically before and immediately after a mission in Afghanistan for value orientations, moral injuries, posttraumatic symptoms and depression. They were compared with a control group that had not undergone a military assignment abroad.
Value awareness (value index) changed significantly less in the task force than in the control group. Both this value index and the values «conformity« and «tradition« were significantly associated with the onset of depression in the task force.
In future, value orientations should be given closer attention both in the preparation of soldiers for deployment and in therapy for psychic disorders associated with deployment.",oai:www.zora.uzh.ch:157076,0.0103999488055706,0.0082646422088146,0.8951818943023682,0.0681004449725151,0.1729303896427154,0.0047446163371205,0.0019997358322143,0.2325325012207031,0.5966387987136841,0.3644399344921112,0.1110228076577186,0.0040764342993497,0.0039917700923979,0.0176274608820676,0.0131847551092505,0.9230778813362122,0.7854089140892029,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Differential Associations Among PTSD and Complex PTSD Symptoms and Traumatic Experiences and Postmigration Difficulties in a Culturally Diverse Refugee Sample
Forced migration is one of the major challenges currently facing the international community. Many refugees have been affected by traumatic experiences at home and during their flight, putting them at a heightened risk of developing trauma-related disorders. The new version of the International Classification of Diseases (ICD-11) introduced two sibling disorders, posttraumatic stress disorder (PTSD) and complex PTSD (CPTSD). So far, little is known about risk and protective factors in refugees that are specifically associated with the disturbances in self-organization (DSO) characteristic of CPTSD. In this study, we aimed to investigate the association between PTSD and DSO symptoms and traumatic experiences, postmigration difficulties, and social support in a culturally diverse sample of refugees who resettled in Switzerland. A total of 94 refugees (85.1% male; M age = 31.60 years, SD = 10.14, range: 18-61 years) participated in this study. Trained assessors performed either guided questionnaire assessments or structured interviews. In our advice- and help-seeking sample, 32.9% of individuals suffered from PTSD and 21.3% from CPTSD. After controlling for potential gender differences, we found positive associations between PTSD symptoms and trauma exposure, β = .22, as well as between DSO symptoms and postmigration living difficulties, β = .42, and lack of social support, β = .22. Our findings support the notion that it is highly important to consider differential associations among PTSD and DSO symptoms and risk and protective factors to gain a deeper understanding of the trauma-related problems refugees face.",oai:www.zora.uzh.ch:158263,0.0211877543479204,0.0092358440160751,0.548542857170105,0.2689760327339172,0.9896134734153748,0.0029725823551416,0.0022042884957045,0.7941485643386841,0.0093312431126832,0.980761468410492,0.0763467624783515,0.0057877735234797,0.0045976787805557,0.0025101737119257,0.0065633687190711,0.8477711081504822,0.8770409226417542,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Stronger inspection incentives, less crime? Further experimental evidence on inspection games
When do more severe punishments not deter crimes and when are stronger incentives for control personnel ineffective to motive control? This contribution shows when incentives for crime control have paradoxical effects. It follows from game theoretical reasoning that the opposed interests between criminals and inspectors lead to strategies, where both seek to outsmart each other. If both do so, ego's incentives only affect alter's behavior. This ""strategic incentive effect"" implies that higher punishments do not cause less crimes, but less inspections. This was experimentally corroborated by Rauhut (2009). The second implication is that stronger inspection incentives do not cause more inspections, but less crimes. This paper studies the second implication under farsighted strategic actors, shows its robustness by agent-based simulations of backward-looking learning and provides experimental evidence. In the laboratory experiment, 200 subjects were partitioned into ""citizens"" who could steal money from each other and ""inspectors"" who could invest in inspection to detect criminal citizens. Results confirm that stronger inspection incentives cause less crime. However, actors are less strategic than predicted: stronger inspection incentives also cause more inspections. This is discussed by differentiating between the ""strategic incentive-effect"", where ego's incentives only affect alter's behavior and the ""own incentive-effect"", where ego's incentives also affect ego's behavior. Conclusions discuss alternative models of rationality and heuristics and how the presented findings may be used for constructing novel theories on crime and social norms. Also policy implications are discussed.",oai:www.zora.uzh.ch:95931,0.0474757775664329,0.0419642589986324,0.0125716356560587,0.1122816428542137,0.065611720085144,0.0047320239245891,0.0032662679441273,0.3789319097995758,0.1146999076008796,0.3431068360805511,0.0448826104402542,0.004025962203741,0.0355689898133277,0.0061216005124151,0.0085295224562287,0.9958884119987488,0.1012086644768714,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Avoiding detection or reciprocating norm violations? An experimental comparison of self- and other-regarding mechanisms for norm adherence
There is a growing body of research showing that people altruistically enforce cooperation norms in social dilemmas. Most of this research analyzes situations where norm violators are known and group members enforce cooperation among each other. However, in many situations norm violators are unknown and detection and punishment is enforced by third parties, such as in plagiarism, tax evasion, doping or even two-timing. Our contribution is threefold. Conceptually, we show the usefulness of inspection game experiments for studying normative behavior in these situations. Methodologically, we present a novel measurement of strategic norm adherence and enforcement, asking for continuous, ""frequentistic"" choice probabilities. Substantively, we demonstrate that norm adherence in these situations is best understood by coexisting distinct actor types. Self-regarding types learn the inspection rate and calibrate their norm violations to maximize own payoffs. Other-regarding types reciprocate experienced victimizations by stealing from other, unknown group members; even at additional costs. We specify both mechanisms by agent-based simulation models and compare their relative strength by behavioral and attitudinal data in inspection game experiments (N=220). Our results suggest a modern sociological perspective, which combines homo oeconomicus with homo sociologicus. Further, our findings contribute to understanding conditional norm compliance in ""broken windows"" dynamics, since we show under controlled conditions that it may result jointly from self- and other regarding mechanisms.",oai:www.zora.uzh.ch:95628,0.2651219964027405,0.0060745561495423,0.3683246076107025,0.0636506825685501,0.1701247841119766,0.0020983167923986,0.0025101543869823,0.5527728796005249,0.5424554347991943,0.6929590702056885,0.0361780487000942,0.0038678052369505,0.0039836205542087,0.0043098046444356,0.0060812644660472,0.995755672454834,0.9878464341163636,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Dient die Ethik einem öffentlichen Interesse?
The paper deals with the question of how moral philosophy could serve public interest. It accepts the view that moral philosophy does serve public interest. However, it rejects the reasons that are typically provided for such a position. It rejects the claim that the beneficial role of moral philosophy is due to moral philosophers’ expertise which allows them to provide the public with the right answers to moral questions. Instead, it holds that the benefits are to be found elsewhere. Moral experts, the paper argues, differ from experts on non-normative issues. One should not act on the judgements of moral philosophers. This is not because moral philosophers are unlikely to get it right in moral matters, but because one only has reasons to follow their judgements if one has a moral understanding of the practical issues in question. And in this respect, it is argued, moral philosophy can indeed serve a public interest, namely by improving people’s moral understanding.",oai:www.zora.uzh.ch:101521,0.0040482254698872,0.0192057024687528,0.0236168634146451,0.3289288282394409,0.2864826321601867,0.0040505100041627,0.0333750769495964,0.0709571167826652,0.0285964533686637,0.4459267556667328,0.0608571916818618,0.0336669944226741,0.1306387484073639,0.0081398086622357,0.0160821117460727,0.9923203587532043,0.2417126893997192,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
16,"Agentic and communal interaction goals in conflictual intergroup relations
Members of conflicting groups experience threats to different identity dimensions, resulting in the need to restore the aspect of identity that was threatened. Do these needs translate into specific goals in social interactions? In the present research, we examined the hypotheses that (1) experiencing one’s ingroup as illegitimately disadvantaged or victimized arouses agentic goals (to act and appear assertive and confident) when interacting with the advantaged or victimizing group, while (2) experiencing one’s ingroup as illegitimately advantaged or perpetrating transgressions arouses communal goals (to act and appear warm and trustworthy) when interacting with the disadvantaged or victimized group. Study 1 (N = 391) generally supported both hypotheses across diverse intergroup contexts involving gender, national/ethnic, and consumer identities. Study 2 (N = 122) replicated this pattern in a context of occupational identities. Study 2 further showed that the effect of ingroup role on agentic and communal intergroup goals was not moderated by participants’ general dispositional preferences for agentic and communal goals in interpersonal interactions, thus demonstrating how ingroup role exerts a distinct and robust influence on goals for interactions with other groups. Theoretical and practical implications are discussed.",oai:www.zora.uzh.ch:170746,0.0224494971334934,0.0546584390103817,0.0115319108590483,0.0679995641112327,0.9953403472900392,0.0021021352149546,0.0021773765329271,0.7152618169784546,0.020348135381937,0.9944394826889038,0.0236269980669021,0.007250792812556,0.0037210739683359,0.0050626592710614,0.0064924173057079,0.996057152748108,0.0513052977621555,Peace and Justice Strong Institutions,"Aims to promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels."
